var	-5	-4	-3	-2	-1	0	1	2	3	4	5
Variant_004029	2.0	3.0			5.0	6.0	2.0	2.0		1.0	1.0
Variant_004030			1.0		4.0	6.0		1.0			1.0
Variant_004031			1.0	1.0	2.0	2.0			1.0		1.0
Variant_004032		1.0			3.0	4.0	1.0				2.0
Variant_004033	1.0		4.0	8.0	59.0	183.0	11.0	11.0		2.0	
Variant_004034			2.0	5.0	29.0	126.0	3.0				
Variant_004035		3.0	7.0	1.0	67.0	67.0	5.0	1.0	5.0	1.0	
Variant_004036	2.0	2.0	1.0	2.0	42.0	70.0	2.0	1.0			
Variant_004037			3.0	3.0	91.0	76.0	12.0	10.0	1.0	2.0	2.0
Variant_004038			2.0	5.0	21.0	59.0	1.0	4.0			1.0
Variant_004039	3.0	1.0	2.0	3.0	42.0	23.0		1.0		1.0	2.0
Variant_004040	1.0	3.0	2.0	1.0	27.0	28.0	1.0			1.0	
Variant_004041	2.0	2.0	2.0	4.0	11.0	112.0	6.0	5.0		1.0	3.0
Variant_004042				4.0	5.0	77.0	3.0				1.0
Variant_004043	1.0	1.0	1.0	2.0	13.0	74.0	1.0				3.0
Variant_004044	1.0	1.0		1.0		28.0	1.0			1.0	1.0
Variant_004045	1.0	1.0	3.0	5.0	4.0	28.0	3.0	2.0			2.0
Variant_004046			3.0	1.0	9.0	21.0	1.0	1.0			
Variant_004047	1.0		1.0	1.0	5.0	8.0			1.0		2.0
Variant_004048	1.0	1.0			5.0	15.0	2.0	3.0			1.0
Variant_004049	3.0	1.0	2.0	1.0	30.0	69.0	8.0	6.0	1.0	12.0	7.0
Variant_004050	1.0		1.0	1.0	19.0	75.0	2.0	1.0		1.0	
Variant_004051					28.0	35.0	1.0	1.0	4.0	5.0	3.0
Variant_004052			2.0		14.0	39.0	1.0				3.0
Variant_004053		1.0	2.0	1.0	13.0	14.0	1.0	5.0		2.0	3.0
Variant_004054			1.0		8.0	20.0				2.0	
Variant_004055			2.0		7.0	8.0		1.0		1.0	1.0
Variant_004056	1.0	4.0	2.0	1.0	7.0	8.0		2.0		3.0	2.0
Variant_004057		1.0	1.0		7.0	37.0	1.0	2.0		3.0	2.0
Variant_004058	2.0	1.0		1.0	6.0	42.0	3.0				2.0
Variant_004059				1.0	4.0	22.0		1.0	1.0	1.0	2.0
Variant_004060		2.0	1.0		3.0	21.0	1.0				3.0
Variant_004061	1.0	1.0			2.0	15.0	2.0		1.0	1.0	2.0
Variant_004062		1.0			2.0	12.0	2.0				2.0
Variant_004063		1.0	1.0		6.0	11.0	3.0		1.0		1.0
Variant_004064	2.0	2.0	3.0	1.0	1.0	7.0	2.0	1.0		1.0	1.0
Variant_004065	3.0	2.0			19.0	122.0	8.0	3.0	1.0	3.0	1.0
Variant_004066		3.0	1.0	2.0	13.0	64.0	3.0				
Variant_004067	2.0		4.0	1.0	12.0	39.0			5.0		3.0
Variant_004068			1.0	2.0	14.0	51.0	2.0			1.0	1.0
Variant_004069		1.0	1.0		5.0	28.0	2.0	1.0		1.0	1.0
Variant_004070	1.0				12.0	30.0	2.0	1.0		1.0	
Variant_004071				1.0	10.0	23.0			1.0		1.0
Variant_004072		1.0			4.0	12.0		1.0			
Variant_004073	1.0	1.0	1.0	2.0	6.0	73.0	12.0	2.0		5.0	4.0
Variant_004074	1.0	1.0	1.0		6.0	60.0	1.0				
Variant_004075			2.0		5.0	27.0			1.0	1.0	2.0
Variant_004076		1.0	1.0		5.0	16.0	1.0				1.0
Variant_004077	1.0		1.0		2.0	12.0	1.0	3.0			4.0
Variant_004078		1.0	1.0		5.0	14.0	2.0	2.0			1.0
Variant_004079		1.0			2.0	12.0	1.0				1.0
Variant_004080		1.0				5.0					1.0
Variant_004081		1.0	3.0		9.0	66.0	2.0	4.0		2.0	2.0
Variant_004082		1.0	1.0		8.0	69.0		1.0		3.0	
Variant_004083			3.0	3.0	10.0	49.0			1.0	2.0	2.0
Variant_004084	1.0				6.0	44.0					1.0
Variant_004085			1.0	1.0	3.0	12.0		3.0		1.0	2.0
Variant_004086	2.0				3.0	13.0					1.0
Variant_004087	1.0				5.0	9.0			2.0	3.0	2.0
Variant_004088	1.0	2.0	3.0	1.0	7.0	11.0				4.0	3.0
Variant_004089	1.0		2.0	2.0	6.0	33.0	2.0	2.0	1.0	3.0	4.0
Variant_004090	2.0				5.0	28.0	2.0				
Variant_004091	2.0		1.0	1.0	2.0	10.0	1.0			1.0	3.0
Variant_004092			2.0		2.0	16.0					2.0
Variant_004093	3.0	2.0	1.0	1.0	5.0	8.0		1.0		2.0	3.0
Variant_004094	2.0		1.0		2.0	4.0					3.0
Variant_004095		1.0	1.0		2.0	9.0					3.0
Variant_004096		1.0			1.0	4.0					
Variant_004097		1.0			3.0	12.0	2.0	5.0			
Variant_004098					3.0	8.0	2.0				
Variant_004099			2.0			5.0	1.0	1.0			
Variant_004100						5.0					
Variant_004101					2.0	6.0	1.0	7.0			
Variant_004102					1.0	3.0		3.0			
Variant_004103	1.0				2.0	9.0		4.0			
Variant_004104					3.0	3.0		1.0			1.0
Variant_004105	1.0	1.0			2.0	15.0	1.0				
Variant_004106					1.0	3.0			1.0		
Variant_004107		2.0			1.0	3.0					
Variant_004109					1.0		1.0	1.0			
Variant_004110					1.0						
Variant_004112					1.0	1.0					
Variant_004113		1.0			1.0	9.0	1.0	1.0			1.0
Variant_004114					1.0	4.0					
Variant_004115	1.0			1.0	3.0	3.0					
Variant_004116					1.0	4.0					1.0
Variant_004117					1.0	1.0		7.0			1.0
Variant_004119						2.0				1.0	
Variant_004120			1.0								
Variant_004121	1.0										
Variant_004122						1.0					
Variant_004124											1.0
Variant_004127		1.0			1.0						
Variant_004128					1.0	1.0					
Variant_004129					2.0	8.0	3.0				
Variant_004130				1.0	1.0	2.0					
Variant_004131			1.0			4.0					
Variant_004132					1.0	1.0					
Variant_004133	1.0					7.0		8.0			
Variant_004134					1.0			3.0			
Variant_004135					2.0		1.0	1.0			
Variant_004137						1.0					
Variant_004138			1.0			1.0					
Variant_004139			1.0		1.0					2.0	
Variant_004143				1.0						1.0	
Variant_004144											1.0
Variant_004145						2.0					1.0
Variant_004146						6.0					
Variant_004147						2.0					
Variant_004148				1.0							
Variant_004151	1.0										
Variant_004153	1.0										
Variant_004154			1.0								
Variant_004155						4.0					
Variant_004156					3.0	3.0					
Variant_004161	1.0	1.0			2.0	23.0	3.0	7.0			
Variant_004162					10.0	15.0	1.0	1.0			
Variant_004163					2.0	5.0	4.0			1.0	1.0
Variant_004164		1.0			4.0	8.0					
Variant_004165			2.0	1.0	3.0	9.0	1.0	21.0			
Variant_004166			1.0		2.0	1.0	2.0	4.0			
Variant_004167				1.0	1.0	3.0		1.0			
Variant_004168					2.0	4.0	1.0				
Variant_004169	1.0				1.0	10.0	1.0				
Variant_004171					1.0	10.0	1.0				
Variant_004172						3.0					
Variant_004173		1.0						1.0			
Variant_004175					2.0	9.0					1.0
Variant_004176					1.0						
Variant_004177		1.0			3.0	14.0	2.0				1.0
Variant_004178			1.0	1.0	1.0	2.0		1.0			
Variant_004179				1.0	1.0	6.0					
Variant_004180						4.0					
Variant_004181		1.0	2.0	1.0	4.0	4.0	3.0	5.0			2.0
Variant_004182							2.0	3.0			
Variant_004183		1.0								2.0	2.0
Variant_004185			1.0			1.0					
Variant_004186						2.0					
Variant_004187											1.0
Variant_004189					3.0		1.0				1.0
Variant_004190		1.0									
Variant_004191	1.0				1.0	6.0	1.0			3.0	3.0
Variant_004192											1.0
Variant_004193			1.0			8.0	1.0				1.0
Variant_004194				1.0	4.0	7.0	3.0		1.0		
Variant_004195			1.0		3.0	5.0					1.0
Variant_004196					1.0						
Variant_004197						3.0	1.0	5.0			1.0
Variant_004198					2.0	1.0		1.0			
Variant_004199	1.0		2.0		4.0	4.0		2.0		1.0	2.0
Variant_004200					1.0						
Variant_004201	1.0		1.0		1.0		1.0		1.0		
Variant_004202					1.0	2.0	2.0				
Variant_004203							1.0				
Variant_004204					1.0	1.0					
Variant_004208						1.0					
Variant_004209		1.0		1.0		8.0				2.0	1.0
Variant_004210						5.0					
Variant_004211			1.0		1.0	7.0					1.0
Variant_004212	1.0		1.0			1.0					
Variant_004213					3.0	1.0		1.0			1.0
Variant_004214				1.0				1.0			
Variant_004215				1.0							
Variant_004217	1.0	2.0	1.0		2.0	6.0					1.0
Variant_004218					3.0	5.0	1.0				1.0
Variant_004219			1.0		3.0	4.0					
Variant_004221							1.0				
Variant_004223					1.0	5.0					
Variant_004225	1.0		1.0	2.0	13.0	24.0	4.0	4.0			
Variant_004226		1.0	1.0	1.0	2.0	17.0	1.0	2.0			1.0
Variant_004227		2.0			4.0	7.0	2.0	2.0			1.0
Variant_004228	1.0				4.0	5.0		1.0		1.0	1.0
Variant_004229					2.0	5.0		21.0			
Variant_004230				1.0	3.0	2.0	2.0	6.0	1.0		
Variant_004231					4.0	6.0	2.0	8.0	1.0		
Variant_004232					3.0						
Variant_004233				2.0	2.0	9.0					
Variant_004234				1.0	1.0	4.0	1.0				
Variant_004235					1.0	5.0	1.0				
Variant_004236		1.0			1.0	3.0					
Variant_004237					1.0	5.0	1.0	1.0			1.0
Variant_004238					1.0	5.0					
Variant_004239							1.0		1.0		
Variant_004240					1.0	1.0					2.0
Variant_004241					2.0	3.0					
Variant_004242					1.0	6.0	1.0			1.0	1.0
Variant_004243				1.0		6.0					1.0
Variant_004244						2.0					4.0
Variant_004245								3.0			
Variant_004246			1.0		7.0	3.0		7.0			1.0
Variant_004248					1.0	1.0					4.0
Variant_004249				1.0	1.0	6.0		1.0		1.0	
Variant_004250						5.0	1.0			1.0	1.0
Variant_004251		3.0			1.0	6.0				1.0	1.0
Variant_004252					1.0	3.0					
Variant_004253							2.0				
Variant_004254			1.0			1.0					1.0
Variant_004255					2.0					1.0	
Variant_004256								1.0			1.0
Variant_004257						15.0	3.0	1.0			
Variant_004258					2.0	5.0		1.0			
Variant_004259						1.0			1.0		1.0
Variant_004260					2.0	3.0					
Variant_004261			1.0		1.0	3.0	3.0	3.0	1.0		
Variant_004262					3.0	4.0	1.0	1.0			
Variant_004263							1.0				
Variant_004264						1.0					1.0
Variant_004265		1.0	1.0	1.0	2.0	5.0		1.0	1.0		2.0
Variant_004266		1.0		1.0	5.0	13.0	2.0				1.0
Variant_004267						1.0					
Variant_004269			1.0		1.0	2.0					1.0
Variant_004273			1.0		1.0	7.0		1.0			
Variant_004274			1.0	1.0	1.0	2.0					2.0
Variant_004275	1.0					1.0					
Variant_004276					1.0	5.0	1.0				
Variant_004277					1.0	2.0					
Variant_004278				1.0							
Variant_004279					2.0	1.0					
Variant_004281			1.0	1.0							1.0
Variant_004282					3.0	7.0					
Variant_004284	1.0										
Variant_004285	1.0										
Variant_004287					1.0	4.0					
Variant_004289	1.0			1.0	11.0	41.0	9.0	12.0			
Variant_004290		1.0	1.0		11.0	22.0	2.0				1.0
Variant_004291	1.0		1.0	2.0	8.0	29.0	2.0	1.0		1.0	
Variant_004292		1.0			4.0	18.0	1.0	2.0			
Variant_004293	1.0		1.0		4.0	4.0		31.0			
Variant_004294	1.0		1.0	2.0	8.0	11.0		4.0			
Variant_004295		2.0		1.0	2.0	5.0	2.0	3.0		1.0	1.0
Variant_004296		1.0			8.0	4.0		2.0	1.0		1.0
Variant_004297	1.0		1.0	2.0	1.0	19.0	4.0				3.0
Variant_004298	1.0	1.0	1.0			9.0					
Variant_004299					2.0	8.0					2.0
Variant_004300		1.0	1.0	1.0	4.0	11.0			1.0		1.0
Variant_004301		1.0		1.0	4.0	4.0	3.0	3.0			
Variant_004302				1.0		1.0		1.0			
Variant_004303			1.0		2.0	2.0	1.0				6.0
Variant_004304					2.0	1.0					
Variant_004305			1.0	1.0	2.0	26.0	3.0			2.0	3.0
Variant_004306				1.0		7.0		1.0			1.0
Variant_004307	1.0				6.0	8.0					
Variant_004308	1.0				1.0	10.0					1.0
Variant_004309		1.0			4.0	8.0	3.0	6.0		1.0	
Variant_004310	1.0		1.0		3.0	3.0		6.0			
Variant_004311	1.0					2.0					1.0
Variant_004312						2.0					1.0
Variant_004313		1.0	3.0	1.0	2.0	7.0	2.0			2.0	3.0
Variant_004314	1.0	1.0			2.0	3.0		2.0			
Variant_004315				1.0		9.0					1.0
Variant_004316		2.0	1.0	1.0		4.0			2.0		5.0
Variant_004317				2.0	4.0	6.0	3.0	1.0		3.0	
Variant_004318					2.0	1.0					2.0
Variant_004319						4.0	1.0			3.0	
Variant_004320										1.0	1.0
Variant_004321	1.0	1.0	1.0	1.0	3.0	18.0	6.0				1.0
Variant_004322			1.0		1.0	2.0		1.0			
Variant_004323	1.0	1.0	1.0	1.0	4.0	7.0	1.0				
Variant_004324					2.0	5.0					
Variant_004325	1.0	1.0			7.0	4.0		10.0			2.0
Variant_004326				1.0	1.0			2.0			1.0
Variant_004327	1.0	2.0			11.0	13.0		3.0		2.0	5.0
Variant_004328				2.0	1.0	1.0					1.0
Variant_004329					4.0	8.0	3.0			1.0	1.0
Variant_004330					1.0	4.0					
Variant_004331					1.0	4.0					1.0
Variant_004332					1.0	1.0					
Variant_004333					1.0	1.0					1.0
Variant_004335		1.0			4.0	1.0					
Variant_004336					1.0						
Variant_004337	1.0	1.0		1.0	9.0	22.0	3.0				7.0
Variant_004338					2.0	8.0			1.0		1.0
Variant_004339					2.0	3.0	1.0				2.0
Variant_004340			1.0			8.0					
Variant_004341			1.0		3.0	3.0	2.0	1.0	1.0		1.0
Variant_004342			1.0		4.0	3.0		1.0			1.0
Variant_004343			1.0		2.0	3.0					
Variant_004344					2.0						1.0
Variant_004345			1.0		3.0	5.0					
Variant_004346					2.0	2.0					
Variant_004347						6.0					
Variant_004348					1.0						
Variant_004349						7.0	4.0				
Variant_004350					2.0	2.0					1.0
Variant_004351					1.0		1.0				
Variant_004353	2.0	1.0	1.0	1.0	6.0	22.0	1.0	6.0			
Variant_004354	3.0	1.0		1.0	5.0	20.0	2.0	1.0		1.0	
Variant_004355				1.0	2.0	11.0	1.0		1.0		1.0
Variant_004356					6.0	8.0		1.0			2.0
Variant_004357				1.0	3.0	1.0		10.0			
Variant_004358					2.0	2.0		5.0			
Variant_004359	1.0				1.0	4.0		3.0		1.0	
Variant_004361	2.0	1.0			2.0	7.0	1.0				1.0
Variant_004362			1.0			4.0	1.0				1.0
Variant_004363					1.0	7.0		1.0			
Variant_004364			1.0			4.0					1.0
Variant_004365			1.0			8.0	2.0	1.0			
Variant_004366			1.0		2.0	5.0					
Variant_004367						1.0	1.0				
Variant_004369			1.0	1.0	1.0	9.0	4.0	1.0			
Variant_004370				1.0	1.0	2.0	2.0	1.0		1.0	
Variant_004371		1.0		2.0	4.0	14.0					
Variant_004372						4.0	1.0	1.0			
Variant_004373		1.0			3.0	2.0		7.0			
Variant_004374		1.0									
Variant_004375								1.0			1.0
Variant_004377		1.0	1.0			6.0	1.0				
Variant_004378					1.0	2.0	1.0				
Variant_004379		1.0			3.0	6.0					
Variant_004380						2.0					
Variant_004381						4.0	1.0	1.0			
Variant_004382					1.0	1.0			1.0		
Variant_004383				1.0		3.0		1.0		2.0	
Variant_004384			1.0								1.0
Variant_004385			2.0			8.0	1.0				
Variant_004386					1.0	2.0					
Variant_004387					3.0	5.0	1.0		1.0		
Variant_004388					2.0	3.0	1.0				1.0
Variant_004389					1.0	2.0	2.0	5.0			
Variant_004391			1.0		1.0						
Variant_004393					1.0	3.0					
Variant_004394										1.0	
Variant_004395		1.0									
Variant_004397	1.0	1.0	1.0			3.0	2.0				1.0
Variant_004398						1.0					
Variant_004399				1.0							
Variant_004400											1.0
Variant_004401	2.0	1.0			1.0	2.0					
Variant_004402						1.0					
Variant_004403			1.0			2.0					
Variant_004404					1.0						
Variant_004405		1.0				2.0	1.0			1.0	
Variant_004406					1.0	2.0					2.0
Variant_004407						1.0					
Variant_004408		1.0			1.0						
Variant_004409	1.0										
Variant_004410		1.0				20.0				1.0	
Variant_004411						1.0					
Variant_004412					1.0	2.0					
Variant_004414						1.0					1.0
Variant_004415		1.0				2.0				1.0	
Variant_004416						1.0					
Variant_004417	1.0	1.0	1.0		7.0	16.0	2.0	15.0			
Variant_004418		1.0	1.0		5.0	21.0	1.0				1.0
Variant_004419	1.0				5.0	13.0	2.0	1.0	1.0		2.0
Variant_004420		1.0	1.0		3.0	1.0					
Variant_004421		1.0		1.0	5.0	12.0	1.0	33.0			1.0
Variant_004422		1.0	1.0	1.0	9.0	5.0		20.0			
Variant_004423	1.0			3.0	10.0	10.0	1.0	17.0	1.0		1.0
Variant_004424					1.0	3.0		2.0			1.0
Variant_004425		1.0			2.0	8.0	3.0	1.0			
Variant_004426					2.0	11.0					1.0
Variant_004427						3.0					
Variant_004428		1.0	1.0		1.0	3.0				1.0	
Variant_004429		1.0	1.0		1.0	3.0	1.0	1.0			
Variant_004430		1.0			1.0	2.0		1.0			1.0
Variant_004431						1.0					
Variant_004432					1.0	1.0					2.0
Variant_004433	1.0			1.0	2.0	10.0	2.0				1.0
Variant_004434					1.0	7.0	1.0			7.0	1.0
Variant_004435	2.0				1.0	13.0		1.0			1.0
Variant_004436			1.0		4.0	4.0		1.0			
Variant_004437			1.0		2.0	3.0	1.0	4.0		1.0	1.0
Variant_004438					4.0	5.0	1.0	3.0		1.0	
Variant_004439					2.0	4.0	1.0			3.0	2.0
Variant_004440											1.0
Variant_004441	1.0				2.0	12.0	3.0			1.0	6.0
Variant_004442		1.0			1.0	7.0					1.0
Variant_004443			1.0		1.0	8.0	1.0				
Variant_004444			1.0			6.0	1.0				
Variant_004445								1.0		1.0	
Variant_004446	1.0										
Variant_004447									1.0	1.0	
Variant_004448						2.0					
Variant_004449		1.0	1.0		8.0	17.0	3.0			1.0	1.0
Variant_004450					4.0	12.0	1.0				
Variant_004451		1.0			3.0	2.0					3.0
Variant_004452		2.0		1.0	2.0	1.0		1.0			
Variant_004453		1.0			4.0	2.0	2.0	13.0	2.0		1.0
Variant_004454								1.0			
Variant_004455					5.0	4.0	1.0	2.0		1.0	4.0
Variant_004456		1.0			4.0			1.0			2.0
Variant_004457			1.0	1.0	2.0	12.0					
Variant_004458	1.0				4.0	3.0	1.0				
Variant_004459				1.0	2.0	4.0	1.0				1.0
Variant_004460					4.0	7.0				1.0	2.0
Variant_004461	1.0	1.0				1.0			1.0		
Variant_004462							1.0	1.0			
Variant_004463						1.0	1.0			1.0	1.0
Variant_004465		1.0	2.0		4.0	6.0				1.0	1.0
Variant_004466		1.0	1.0	1.0	3.0	6.0				1.0	
Variant_004467					2.0	6.0				1.0	
Variant_004468											3.0
Variant_004469		1.0	1.0		1.0	2.0	1.0				
Variant_004470					1.0						
Variant_004471					1.0						
Variant_004473			3.0		5.0	17.0	1.0				
Variant_004474					1.0	6.0				1.0	
Variant_004475	2.0	1.0			2.0	6.0	1.0				
Variant_004476						1.0					
Variant_004477						5.0	1.0				1.0
Variant_004478						1.0					
Variant_004479			1.0							2.0	
Variant_004481	2.0	1.0		1.0	6.0	49.0	5.0	10.0	2.0		1.0
Variant_004482				1.0	7.0	15.0	2.0	3.0			
Variant_004483					8.0	24.0	4.0				
Variant_004484	1.0	1.0			3.0	3.0	2.0	1.0			
Variant_004485				3.0	6.0	9.0	3.0	29.0			
Variant_004486	2.0	1.0	1.0		3.0	1.0	1.0	14.0			4.0
Variant_004487			2.0		2.0	12.0		5.0			1.0
Variant_004488					5.0	2.0		1.0			
Variant_004489		1.0			4.0	20.0	6.0				1.0
Variant_004490	2.0				2.0	4.0					3.0
Variant_004491					1.0	10.0		1.0	1.0		1.0
Variant_004492					2.0	3.0					1.0
Variant_004493		1.0		1.0	1.0	2.0	2.0	3.0		1.0	2.0
Variant_004494	1.0						1.0	1.0			
Variant_004495					2.0	3.0	1.0				
Variant_004496				1.0		1.0					2.0
Variant_004497	1.0	1.0			3.0	13.0	2.0	1.0		1.0	1.0
Variant_004498		1.0			1.0	7.0	2.0	5.0		2.0	1.0
Variant_004499					1.0	5.0					
Variant_004500					1.0	7.0	1.0				1.0
Variant_004501			1.0		5.0	3.0	2.0	14.0			
Variant_004502		2.0			1.0	3.0		8.0		1.0	1.0
Variant_004503		1.0									
Variant_004504					1.0						
Variant_004505				1.0	4.0	17.0	7.0	1.0		1.0	1.0
Variant_004506				1.0	3.0	5.0	1.0			2.0	2.0
Variant_004507						5.0	1.0		2.0		1.0
Variant_004508						2.0					1.0
Variant_004509	1.0				1.0	6.0	1.0			2.0	3.0
Variant_004510		1.0	1.0	1.0		8.0			1.0	2.0	2.0
Variant_004511	1.0					1.0					
Variant_004512						1.0					
Variant_004513		1.0			5.0	27.0	8.0			1.0	
Variant_004514					6.0	13.0	1.0	1.0			3.0
Variant_004515	1.0			5.0	5.0	26.0	2.0				
Variant_004516						3.0					
Variant_004517		1.0			10.0	2.0	2.0	11.0	1.0		1.0
Variant_004518		1.0	1.0	1.0	1.0	5.0		7.0			1.0
Variant_004519					1.0	1.0					
Variant_004520					2.0						1.0
Variant_004521		1.0	1.0		2.0	7.0	1.0				1.0
Variant_004522			1.0	1.0	1.0	6.0	1.0				
Variant_004523	1.0				1.0	4.0					1.0
Variant_004524					1.0	3.0					
Variant_004525		1.0			1.0	1.0	1.0			1.0	
Variant_004526					1.0	2.0					2.0
Variant_004527					1.0			1.0			1.0
Variant_004529						3.0	2.0				1.0
Variant_004530			1.0		6.0	12.0					1.0
Variant_004531			1.0		2.0	4.0					1.0
Variant_004532		2.0			3.0	11.0			1.0		1.0
Variant_004533					3.0	2.0		1.0			2.0
Variant_004534				1.0						1.0	
Variant_004535		3.0			1.0	2.0					1.0
Variant_004537		1.0	1.0		5.0	18.0					
Variant_004538					1.0	8.0					
Variant_004539		1.0	1.0			5.0					
Variant_004540	1.0					5.0					
Variant_004541					1.0	1.0				1.0	
Variant_004542					1.0	3.0			1.0		
Variant_004543								1.0			
Variant_004544					1.0				1.0		1.0
Variant_004545	3.0	3.0	1.0		19.0	72.0	15.0	13.0		3.0	2.0
Variant_004546		2.0	1.0	7.0	29.0	62.0	2.0	5.0		1.0	
Variant_004547		3.0	3.0	1.0	9.0	34.0	4.0	2.0		1.0	2.0
Variant_004548			1.0		8.0	17.0	1.0				1.0
Variant_004549	1.0	3.0	5.0	1.0	9.0	15.0	5.0	50.0		1.0	2.0
Variant_004550			1.0		5.0	9.0	1.0	25.0			
Variant_004551	1.0	1.0	1.0		4.0	13.0	3.0	8.0	2.0	3.0	2.0
Variant_004552			1.0	1.0	7.0	8.0		4.0			1.0
Variant_004553				1.0	2.0	36.0	11.0			6.0	2.0
Variant_004554	1.0			1.0	2.0	22.0	4.0	1.0			2.0
Variant_004555	1.0	1.0	2.0	1.0	3.0	16.0	1.0	1.0			4.0
Variant_004556			1.0	1.0	6.0	7.0		2.0	1.0	1.0	2.0
Variant_004557	1.0			2.0	5.0	15.0	1.0	1.0		3.0	8.0
Variant_004558	1.0		1.0	1.0	3.0	3.0		3.0		2.0	2.0
Variant_004559		1.0	1.0			6.0				1.0	1.0
Variant_004560					1.0	3.0	2.0				1.0
Variant_004561	1.0		2.0	1.0	9.0	25.0	5.0	1.0			5.0
Variant_004562		1.0		2.0	8.0	18.0	3.0	6.0			5.0
Variant_004563					7.0	25.0			1.0		1.0
Variant_004564				1.0		9.0	1.0			1.0	
Variant_004565	2.0		1.0	1.0	8.0	13.0	5.0	28.0		2.0	4.0
Variant_004566						3.0		7.0			
Variant_004567	1.0	1.0			2.0	5.0				1.0	5.0
Variant_004568					6.0	7.0					3.0
Variant_004569	1.0	1.0	1.0	1.0	9.0	29.0	14.0	1.0		4.0	2.0
Variant_004570				1.0	2.0	11.0	1.0	1.0			2.0
Variant_004571		1.0			1.0	9.0		1.0			
Variant_004572	1.0				1.0	3.0		1.0			1.0
Variant_004573		2.0				3.0	1.0	3.0		3.0	3.0
Variant_004574		1.0	2.0			2.0		2.0		1.0	2.0
Variant_004575			3.0	1.0		1.0		1.0		2.0	4.0
Variant_004576						2.0		1.0			1.0
Variant_004577	4.0	1.0			6.0	31.0	17.0	3.0		1.0	4.0
Variant_004578		3.0	1.0	1.0	6.0	17.0	2.0	1.0			1.0
Variant_004579	1.0	1.0	1.0		12.0	15.0	4.0				1.0
Variant_004580					4.0	5.0	1.0				1.0
Variant_004581		3.0	1.0		1.0	8.0	4.0	17.0			4.0
Variant_004582			2.0		1.0	3.0					1.0
Variant_004583		2.0	1.0		8.0	10.0		2.0			
Variant_004584			1.0		2.0	6.0		1.0			2.0
Variant_004585		1.0			2.0	12.0	2.0	1.0			
Variant_004586	1.0		1.0		3.0	4.0					
Variant_004587		1.0	1.0		3.0	11.0					3.0
Variant_004588			1.0		1.0	4.0	1.0				
Variant_004589	1.0				2.0	5.0	1.0			2.0	3.0
Variant_004590	1.0			1.0	3.0	1.0				1.0	1.0
Variant_004591	1.0	1.0			3.0	1.0				1.0	3.0
Variant_004592	1.0					1.0					1.0
Variant_004593		1.0	1.0		12.0	25.0	5.0			3.0	2.0
Variant_004594		1.0	1.0		9.0	2.0	1.0	1.0			
Variant_004595					3.0	11.0					
Variant_004596	1.0	1.0			5.0	5.0	1.0				
Variant_004597	1.0	1.0			3.0	5.0			1.0	1.0	1.0
Variant_004598	1.0	1.0				1.0					1.0
Variant_004599					3.0	4.0					2.0
Variant_004601	1.0	1.0			3.0	40.0	2.0			2.0	1.0
Variant_004602				1.0	2.0	6.0	1.0				
Variant_004603			2.0	1.0	2.0	13.0	1.0			1.0	1.0
Variant_004604						2.0					
Variant_004605	1.0		1.0	1.0		1.0				1.0	
Variant_004606					1.0	2.0					1.0
Variant_004607	1.0								1.0	1.0	
Variant_004609		1.0			6.0	23.0	2.0	2.0			
Variant_004610					5.0	15.0		1.0		1.0	
Variant_004611				2.0	6.0	13.0	2.0				
Variant_004612					2.0	4.0					
Variant_004613	1.0			1.0	3.0	4.0	2.0	14.0			
Variant_004614					1.0	3.0		3.0			
Variant_004615	1.0		1.0	1.0	1.0	8.0		2.0	1.0		1.0
Variant_004616					1.0			2.0			
Variant_004617		2.0	1.0		2.0	4.0	1.0			2.0	
Variant_004618						3.0	1.0			1.0	
Variant_004619	1.0				1.0	2.0	1.0				
Variant_004620					1.0	1.0					
Variant_004621		1.0		1.0	5.0	7.0	1.0	2.0		1.0	2.0
Variant_004622	1.0			1.0							
Variant_004623			1.0		1.0						
Variant_004624				1.0		2.0					
Variant_004625			4.0		5.0	13.0	2.0	1.0	1.0	2.0	
Variant_004626	2.0	1.0				2.0					
Variant_004627					2.0	6.0	1.0			1.0	
Variant_004628					1.0						
Variant_004629		1.0		1.0	1.0			7.0			
Variant_004630					1.0	4.0		9.0			
Variant_004631										1.0	
Variant_004632					1.0	4.0					2.0
Variant_004633		1.0			1.0	5.0	2.0			1.0	2.0
Variant_004634	1.0				1.0		1.0	1.0			
Variant_004635					1.0	2.0	1.0				
Variant_004636	1.0					1.0					
Variant_004637	1.0				1.0						
Variant_004638											1.0
Variant_004639						1.0			1.0		1.0
Variant_004640					1.0						
Variant_004641		1.0			3.0	10.0	3.0			2.0	
Variant_004642		1.0				1.0					
Variant_004643						7.0					
Variant_004644					2.0	4.0					1.0
Variant_004645					2.0	4.0	1.0	1.0			1.0
Variant_004646						1.0					
Variant_004647					3.0		1.0				
Variant_004648					1.0	1.0					
Variant_004649			1.0		2.0	7.0	2.0			1.0	1.0
Variant_004650	1.0				4.0	1.0					
Variant_004651						1.0					
Variant_004652						1.0					
Variant_004653						2.0					
Variant_004655					1.0	1.0					1.0
Variant_004657				1.0		2.0				1.0	
Variant_004658					1.0	1.0					1.0
Variant_004659						1.0					
Variant_004660			1.0		2.0	2.0			1.0		1.0
Variant_004661		1.0									
Variant_004662	1.0		1.0		3.0						
Variant_004663		1.0			1.0	2.0				1.0	
Variant_004664					2.0	2.0					
